question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
다중 처리(여러 프로세서에서 실행 중)가 언제 도움이 되지 않나요?,When does multiprocessing (running on multiple processors) not help you?,멀티프로세싱은 프로그램이 멀티프로세서 시스템에서 사용하도록 특별히 작성되지 않는 한 프로그램의 성능에 도움이 되지 않습니다.,Multiprocessing doesn't help a program's performance unless that program is specifically written for use on a multiprocessor system.,2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
캐시 일관성 문제란 무엇인가요?,What is the cache-coherency problem?,"메모리에서 동일한 객체에서 작동하는 여러 CPU. 
이 두 기능이 제대로 작동하려면 두 CPU가 공유 객체를 변경할 때마다 서로에게 통지해야 하므로 다른 CPU가 로컬 캐시된 복사본을 업데이트할 수 있습니다.","Multiple CPUs operating on the same object in memory. 
In order for these two functions to operate properly, the two CPUs must notify each other whenever they make changes to shared objects, so the other CPU can update its local, cached copy.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
하이퍼스레딩이란 무엇인가요?,What is hyper-threading?,일반적인 슈퍼스칼라 프로세서에서는 명령어 시퀀스가 각 클럭 사이클에서 CPU의 모든 기능 단위를 활용하는 경우가 드뭅니다. CPU는 이러한 기능 단위를 사용하지 않도록 하는 대신 두 개의 별도 실행 스레드를 동시에 실행하고 모든 CPU의 기능 단위를 점유 상태로 유지할 수 있습니다. 이렇게 하면 단일 CPU가 일반적인 멀티프로세서 시스템에서 1.5개의 CPU 작업을 효과적으로 수행할 수 있습니다.,"In a typical superscalar processor it is rare for an instruction sequence to utilize all the CPU's functional units on each clock cycle. Rather than allow those functional units to go unused, the CPU can run two separate threads of execution concurrently and keep all the CPU's functional units occupied. This allows a single CPU to, effectively, do the work of 1.5 CPUs in a typical multiprocessor system.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
NUMA란 무엇인가요?,What is NUMA?,"비균일 메모리 액세스의 약자인 NUMA는 약간 잘못된 이름입니다. NUMA라는 용어는 메모리 유형에 따라 액세스 시간이 다르므로 전체 메모리 계층을 설명합니다. 
NUMA 메모리의 좋은 예는 비디오 디스플레이 카드의 메모리입니다. 또 다른 예는 플래시 메모리로, 표준 반도체 RAM보다 액세스 및 전송 시간이 훨씬 느립니다.","NUMA, which stands for Non-Uniform Memory Access, is a bit of a misnomer. The term NUMA implies that different types of memory have different access times, and so it is descriptive of the entire memory hierarchy. 
A good example of NUMA memory is the memory on a video display card. Another example is flash memory, which has significantly slower access and transfer times than standard semiconductor RAM.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
가상 메모리란 무엇인가요?,What is virtual memory?,대부분의 최신 컴퓨터 시스템은 대용량 저장 디스크 드라이브를 사용하여 주 메모리를 시뮬레이션하는 가상 메모리 방식을 구현합니다. 가상 메모리 하위 시스템은 프로그램에서 필요한 경우 디스크와 주 메모리 간에 데이터를 투명하게 복사하는 역할을 합니다.,Most modern computer systems implement a virtual memory scheme that simulates main memory using a mass storage disk drive. A virtual memory subsystem is responsible for transparently copying data between the disk and main memory as needed by programs.,2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
DSM이란 무엇인가요?,What is DSM?,분산 공유 메모리(DSM)는 서로 다른 컴퓨터 시스템에서 실행되는 프로세스가 공통 메모리 블록에 저장된 데이터를 공유하고 네트워크를 통해 해당 블록에 대한 변경 사항을 전달합니다.,"Distributed shared memory (DSM), where processes running on different computer systems share data stored in a common block of memory and communicate changes to that block across the network.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
오프라인 저장의 예는 무엇인가요?,What are examples of offline storage?,"자기 테이프, 디스크 카트리지, 광학 디스크, 그리고 플로피 디스크.","Magnetic tapes, disk cartridges, optical disks, and floppy diskettes.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
주 메모리 액세스에 대한 페널티는 무엇인가요? 왜 한 사이클도 걸리지 않나요?,What is the penalty for a main memory access? Why does it never take one cycle?,"프로그램이 주 메모리에서 데이터를 가져와야 하는 경우, 999 메모리 액세스 이후에도 인텔 문서에서 한 사이클에 걸쳐 발생해야 한다고 주장하는 데이터에 액세스하는 데 평균 두 클럭 사이클의 비용을 지불해야 합니다.","If the program has to bring the data from main memory, 999 memory accesses later you're still paying an average cost of two clock cycles to access the data that Intel's documentation claims should happen in one cycle.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
L2 액세스의 클럭 타이밍 페널티는 무엇인가요?,What is the clock timing penalty of an L2 access?,"L2 캐시에서 데이터에 접근하는 것은 항상 L1 캐시에서보다 느리며, L2 캐시에서 데이터에 접근할 때는 항상 최소한 하나의 대기 상태와 최대 여덟 개의 대기 상태가 존재합니다.","Accessing data in the L2 cache is always slower than in the L1 cache, and there is always the equivalent of at least one wait state, and up to eight, when accessing data in the L2 cache.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
L2 캐시 액세스는 어떻게 비용을 지불하는 데 도움이 되나요?,How does L2 cache access help pay for itself?,"If you execute the mov(mem32,eax); instruction, and mem32's value is not in the L1 cache, the cache controller doesn't simply read mem32's 32 bits from the L2 cache, assuming that it's present there. Instead, the cache controller will actually read a whole block of bytes (generally 16, 32, or 64 bytes, depending on the particular processor) from the L2 cache.","If you execute the mov(mem32,eax); instruction, and mem32's value is not in the L1 cache, the cache controller doesn't simply read mem32's 32 bits from the L2 cache, assuming that it's present there. Instead, the cache controller will actually read a whole block of bytes (generally 16, 32, or 64 bytes, depending on the particular processor) from the L2 cache.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
캐시 라인당 바이트 수는 몇 개인가요?,How many bytes are there per cache line?,"캐시 메모리는 일반적으로 캐시 라인 블록으로 구성되며, 각 라인에는 몇 개의 바이트(일반적으로 16, 32, 64와 같은 두 개의 작은 전력)가 포함되어 있습니다","Cache memory is usually organized in blocks of cache lines, with each line containing some number of bytes (typically a small power of two like 16, 32, or 64)",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
캐시 라인과 정렬의 관계는 무엇인가요?,What is the relationship to cache lines to their alignment?,"일반적으로 캐시 라인의 길이가 n바이트인 경우, 해당 캐시 라인은 n바이트 경계에 있는 메인 메모리에서 n바이트를 저장합니다.","Generally, if a cache line is n bytes long, that cache line will hold n bytes from main memory that fall on an n-byte boundary.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
512개의 캐시 라인을 사용하는 메모리 주소의 비트는 캐시 라인과 바이트에 매핑하는 데 어떻게 사용되나요?,"With 512 cache lines, how are the bits in the memory address used to map to a cache line and byte?","8 KB cache with 512 16-byte cache lines and a 32-bit main-memory address. Because there are 512 cache lines, it requires 9 bits to select one of the cache lines (29 = 512). This example uses bits 4 through 12 to determine which cache line to use (assuming we number the cache lines from 0 to 511), while bits 0 through 3 of the original memory address determine the particular byte within the 16-byte cache line.","8 KB cache with 512 16-byte cache lines and a 32-bit main-memory address. Because there are 512 cache lines, it requires 9 bits to select one of the cache lines (29 = 512). This example uses bits 4 through 12 to determine which cache line to use (assuming we number the cache lines from 0 to 511), while bits 0 through 3 of the original memory address determine the particular byte within the 16-byte cache line.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
일반적으로 완전 연상 캐시를 사용하지 않는 이유는 무엇인가요?,Why are fully associative caches generally not used?,"완전한 연관성을 달성하기 위한 추가 회로는 비용이 많이 들고, 더 나쁘게는 메모리 하위 시스템의 속도를 늦출 수 있습니다.","The extra circuitry to achieve full associativity is expensive and, worse, can slow down the memory subsystem.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
"어떤 종류의 캐시가 명령어, 코드에 더 적합한가요?","Which type of caches are better for instructions, for code?","특히 직접 매핑 캐시는 무작위 방식이 아닌 순차적으로 액세스하는 데이터에 매우 유용합니다. CPU는 일반적으로 순차적으로 명령어를 실행하기 때문에 명령어 바이트를 직접 매핑 캐시에 매우 효과적으로 저장할 수 있습니다. 그러나 프로그램은 코드보다 데이터에 더 무작위로 액세스하는 경향이 있기 때문에 양방향 또는 4방향 집합 연관 캐시가 일반적으로 직접 매핑 캐시보다 데이터 액세스에 더 적합한 선택입니다.

데이터 바이트와 기계 명령 바이트는 일반적으로 서로 다른 접근 패턴을 가지고 있기 때문에, 많은 CPU 설계자들은 각각 별도의 캐시를 사용합니다.","In particular, the direct-mapped cache is very good for data that you access in a sequential rather than random fashion. Because the CPU typically executes instructions in a sequential fashion, instruction bytes can be stored very effectively in a direct-mapped cache. However, because programs tend to access data more randomly than code, a two-way or four-way set associative cache usually makes a better choice for data accesses than a direct-mapped cache.

Because data and machine instruction bytes usually have different access patterns, many CPU designers use separate caches for each.",2.5,1,2026-02-02 13:11:01,2026-02-02 13:11:01
